url,name,UserCount,PullRequests,description,created_at
https://api.github.com/repos/plainblack/webgui,webgui,18,29,"A free open source content management system and web application framework. The most widely deployed mod_perl application on the planet. ","2009-02-05 17:52:45"
https://api.github.com/repos/rvagg/node-levelup,node-levelup,12,72,"LevelDB - Node.js style","2012-08-13 05:32:00"
https://api.github.com/repos/Jasig/email-preview,email-preview,17,51,,"2012-03-14 13:02:46"
https://api.github.com/repos/zikula-modules/Content,Content,20,34,"Wizz bang content management","2010-07-29 20:52:45"
https://api.github.com/repos/collective/collective.nitf,collective.nitf,256,32,"A Dexterity-based content type inspired on the News Industry Text Format specification","2011-07-20 14:17:03"
https://api.github.com/repos/FlowForwarding/LINC-Switch,LINC-Switch,22,66,,"2012-03-26 09:14:23"
https://api.github.com/repos/rcbops/exerstack,exerstack,11,20,"devstack based cli exercisers","2012-01-31 12:11:01"
https://api.github.com/repos/mojotech/dr_mojo,dr_mojo,18,37,,"2012-08-17 08:01:36"
https://api.github.com/repos/janfaessler/FHNW-Informatik-Zusammenfassungen,FHNW-Informatik-Zusammenfassungen,12,23,,"2012-03-19 06:22:45"
https://api.github.com/repos/Pivosgroup/buildroot-linux,buildroot-linux,11,26,,"2011-10-25 06:23:39"
https://api.github.com/repos/jclouds/jclouds-examples,jclouds-examples,19,34,"examples of how to use jclouds","2011-02-09 08:31:07"
https://api.github.com/repos/appcelerator-modules/ti.cloud,ti.cloud,11,48,,"2012-04-23 06:14:55"
https://api.github.com/repos/GreenGroup/RMG-Java,RMG-Java,10,23,"The Java version of RMG: Reaction Mechanism Generator","2010-02-25 12:55:27"
https://api.github.com/repos/gem/openquake-packages,openquake-packages,13,46,"Packages for OpenQuake","2011-02-01 07:21:00"
https://api.github.com/repos/rapid7/metasploit_data_models,metasploit_data_models,32,39,"MSF database code, gemified","2011-12-29 16:15:12"
https://api.github.com/repos/alphagov/calendars,calendars,90,39,Calendars!,"2011-11-08 05:15:25"
https://api.github.com/repos/fenix-framework/fenix-framework,fenix-framework,13,68,,"2012-03-26 05:57:56"
https://api.github.com/repos/CamfedCode/Camfed,Camfed,11,24,"Camfed EpiSurveyor to Salesforce data import tool","2011-02-03 06:57:06"
https://api.github.com/repos/opscode/chef_objects,chef_objects,47,56,"Object types and helpers for Erlang Chef","2012-07-25 15:54:41"
https://api.github.com/repos/yast/yast-dns-server,yast-dns-server,27,23,"YaST module dns-server","2012-05-18 01:23:21"
https://api.github.com/repos/rosedu/site,site,26,21,"Content of www.rosedu.org website, using Jekyll. See preview at: http://rosedu.github.com/site/","2012-02-26 13:01:48"
https://api.github.com/repos/stackmob/stackmob-js-sdk,stackmob-js-sdk,22,91,"StackMob's Javascript SDK","2012-06-12 08:36:51"
https://api.github.com/repos/Freeseer/freeseer-docs,freeseer-docs,16,24,"Freeseer Documentation","2012-03-22 08:08:06"
https://api.github.com/repos/jenkinsci/dashboard-view-plugin,dashboard-view-plugin,298,20,"Jenkins dashboard-view plugin","2010-12-12 20:31:21"
https://api.github.com/repos/Catrobat/musicdroid,musicdroid,74,34,,"2012-04-24 23:13:15"
https://api.github.com/repos/OPM/opm-upscaling,opm-upscaling,19,77,"DUNE module containing single-phase and steady-state upscaling methods","2012-06-25 12:18:38"
https://api.github.com/repos/OPM/opm-porsol,opm-porsol,19,60,"DUNE module containing porous media PDE solvers","2012-06-25 12:17:29"
https://api.github.com/repos/guardian/pa-football-client,pa-football-client,17,20,"Scala client for PA football feeds. Only does football data, it has no knowledge of Guardian match reports and such. You will need your own API key","2012-08-18 23:57:32"
https://api.github.com/repos/intalio/security,security,23,38,"Intalio Security Framework (Role-Based Access Control)","2009-02-23 15:50:02"
https://api.github.com/repos/yast/yast-bootloader,yast-bootloader,27,24,"YaST module bootloader","2012-05-18 01:22:41"
https://api.github.com/repos/scality/Droplet,Droplet,10,40,"Cloud storage client library","2010-09-01 06:51:41"
https://api.github.com/repos/rightscale/right_scraper,right_scraper,77,22,"Download and incrementally update git, SVN and tar repositories","2010-01-23 07:36:20"
https://api.github.com/repos/enyojs/extra,extra,41,30,"A package of utilities for use with Enyo","2011-12-16 10:00:59"
https://api.github.com/repos/ctn-waterloo/nengo,nengo,16,79,"Create and run detailed neural simulations","2011-10-20 12:50:41"
https://api.github.com/repos/InMobi/scribe,scribe,10,21,"Scribe is a server for aggregating log data streamed in real time from a large number of servers. It is designed to be scalable, extensible without client-side modification, and robust to failure of the network or any specific machine.","2011-02-17 01:25:50"
https://api.github.com/repos/mapserver/msautotest,msautotest,15,24,,"2012-04-03 06:29:57"
https://api.github.com/repos/CiscoSystems/puppet-openstack,puppet-openstack,28,30,,"2012-04-13 02:24:07"
https://api.github.com/repos/twers/re-education,re-education,15,50,"Nothing special :)","2012-08-24 00:59:40"
https://api.github.com/repos/zombiepaladin/scrolling-shooter,scrolling-shooter,11,54,,"2012-08-28 18:29:20"
https://api.github.com/repos/hubiquitus/hubiquitus-node,hubiquitus-node,13,30,"Hubiquitus server-side components for Node.js","2012-02-15 22:56:26"
https://api.github.com/repos/TechSmith/hyde,hyde,63,48,"Simple Object to Entity mapper for Windows Azure Storage","2012-07-18 06:51:08"
https://api.github.com/repos/NUBIC/ncs_navigator_field,ncs_navigator_field,10,26,,"2012-04-19 12:07:41"
https://api.github.com/repos/disqus/samsa,samsa,14,30,"kafka client for python","2012-07-10 09:02:21"
https://api.github.com/repos/alphagov/feedback,feedback,51,76,,"2012-08-30 04:21:39"
https://api.github.com/repos/awesomefoundation/awesomebits,awesomebits,24,37,"This is the source code for the Awesome Foundation website","2012-01-24 09:48:55"
https://api.github.com/repos/collective/plone.app.locales,plone.app.locales,261,25,NULL,"2012-09-01 04:33:46"
https://api.github.com/repos/C2FO/comb,comb,10,42,"Toolkit for node","2011-04-21 08:17:32"
https://api.github.com/repos/TMXCredit/pg_power,pg_power,14,27,"ActiveRecord extension to get more from PostgreSQL.","2012-01-10 02:05:20"
https://api.github.com/repos/balderdashy/mast,mast,16,21,"UI framework based on Backbone.JS","2012-05-07 07:35:07"
https://api.github.com/repos/ariatemplates/attester,attester,16,34,"A command line tool allowing to run Javascript tests in several web browsers.","2012-08-21 06:36:24"
https://api.github.com/repos/SirSengir/Forestry-Localization,Forestry-Localization,12,55,"Localizations for Forestry","2012-09-11 03:18:26"
https://api.github.com/repos/alphagov/support,support,24,97,"Forms to raise zendesk tickets to be used by various government department personnel","2012-09-11 00:38:08"
https://api.github.com/repos/plone/plone.act,plone.act,173,32,"Acts, not words : ACceptance Testing for Plone","2012-09-12 03:22:23"
https://api.github.com/repos/reload/Reloaded,Reloaded,11,40,"Our website pr. 2012","2011-11-28 00:23:22"
https://api.github.com/repos/att-cloud/cookbook-jenkins-jobs,cookbook-jenkins-jobs,27,42,"Chef Cookbook containing Jenkins Job configuration files","2012-09-07 08:57:57"
https://api.github.com/repos/SimTk/msmbuilder,msmbuilder,12,74,"Extensible software for building Markov State Models for Biomolecular Conformational Dynamics","2012-08-30 11:36:13"
https://api.github.com/repos/toolkitchen/polyfills,polyfills,17,75,"Polyfills for the Future","2012-08-27 13:40:03"
https://api.github.com/repos/IronFoundry/Thor.NET,Thor.NET,23,24,"Thor brings the hamma!  WHAM!","2012-04-26 16:10:56"
https://api.github.com/repos/6fusion/adaptor-vmware,adaptor-vmware,13,26,"VMware Implementation of the 6fusion Engine Room Adaptor","2012-07-14 14:08:39"
https://api.github.com/repos/OPM/opm-benchmarks,opm-benchmarks,18,25,"DUNE module containing benchmarks for the OPM project","2012-07-19 00:48:28"
https://api.github.com/repos/campaign/ueditor,ueditor,10,24,"rich text 百度富文本编辑器","2012-11-01 02:42:27"
https://api.github.com/repos/akimboio/sleepy,sleepy,11,48,"A Django based framework for quickly creating RESTful interfaces to NoSQL and relational databases","2011-07-24 10:33:39"
https://api.github.com/repos/Kunstmaan/KunstmaanNodeBundle,KunstmaanNodeBundle,16,91,"All websites need pages(we call them nodes) but you probably don't want to spend too much time building them. Plus they should look pretty and contain the right content and that takes time. We make sure you have to spend less time managing your pages but ","2012-09-20 23:52:01"
https://api.github.com/repos/DataDog/documentation,documentation,12,28,"The source for Datadog's documentation site.","2011-12-12 11:32:29"
https://api.github.com/repos/nemomobile/buteo-sync-plugins,buteo-sync-plugins,11,20,,"2012-09-23 23:28:02"
https://api.github.com/repos/thoughtbot/guides,guides,36,97,"A guide for programming in style.","2012-07-26 18:15:44"
https://api.github.com/repos/Singly/singly-android,singly-android,16,27,"Singly Android SDK and Example","2012-09-12 13:34:14"
https://api.github.com/repos/nemomobile/dsme,dsme,13,29,,"2012-09-25 23:01:44"
https://api.github.com/repos/openshift/origin-dev-tools,origin-dev-tools,74,93,"OpenShift Development Tools","2012-09-20 13:16:39"
https://api.github.com/repos/austinbv/dino,dino,11,36,"Dino is a ruby gem that helps you bootstrap prototyping with an Arduino","2012-09-12 18:52:33"
https://api.github.com/repos/ContinuumIO/conda,conda,26,27,"package management tool","2012-10-15 13:08:03"
https://api.github.com/repos/twitter/tormenta,tormenta,227,23,"Scala extensions for Storm","2012-09-14 09:43:20"
https://api.github.com/repos/Wikia/selenium-tests,selenium-tests,49,78,,"2012-10-17 23:06:11"
https://api.github.com/repos/att-cloud/cookbook-keystone,cookbook-keystone,33,47,"Chef cookbook for deploying the OpenStack Identity service Keystone.","2012-11-16 13:00:03"
https://api.github.com/repos/4teamwork/ftw.contentpage,ftw.contentpage,14,100,,"2012-10-30 06:20:04"
https://api.github.com/repos/eva3/Evangelion--3.0-Translation,Evangelion--3.0-Translation,10,53,"Evangelion: 3.0 You Can (Not) Redo. (ヱヴァンゲリヲン新劇場版：Q) translation","2012-11-18 14:40:10"
https://api.github.com/repos/oerpub/Aloha-Editor,Aloha-Editor,16,84,"World’s most advanced Editor gives you a complete new experience  when editing. It’s faster than existing technology and offers unprecedented opportunities.","2012-07-14 07:30:19"
https://api.github.com/repos/Connexions/webview,webview,18,66,,"2012-07-13 04:15:18"
https://api.github.com/repos/mozilla/towtruck,towtruck,12,21,"It's who you call when you get stuck coding HTML/CSS/JS.","2012-12-04 15:15:41"
https://api.github.com/repos/att-cloud/cookbook-nagios,cookbook-nagios,38,24,"Development repository for Opscode Cookbook nagios","2012-12-06 11:09:09"
https://api.github.com/repos/mozilla/awsbox,awsbox,25,26,"A featherweight PaaS on top of Amazon EC2 for deploying node apps","2012-12-06 14:26:36"
https://api.github.com/repos/phpbb/phpBBStatusSite,phpBBStatusSite,35,28,"This is the OS Status Site by phpBB that will monitor phpBB.com and other *.phpBB.com related sites. It is licensed under the GPLv3 and therefore you may use parts of it for your own personal projects or contribute to the site.","2012-09-28 13:22:35"
https://api.github.com/repos/SonarCommunity/sonar-cxx,sonar-cxx,28,43,,"2012-10-09 03:48:03"
https://api.github.com/repos/att-cloud/cookbook-horizon,cookbook-horizon,38,26,"Chef Cookbook for OpenStack Horizon","2012-12-15 13:15:51"
https://api.github.com/repos/clearstorydata/shark,shark,10,35,"Hive on Spark","2012-12-17 09:54:53"
https://api.github.com/repos/SCS-hackers-group/Concordia-Shuttle-Bus-App,Concordia-Shuttle-Bus-App,14,24,"SCS Hackers are starting a new implementation of the Concordia Bus Shuttle App.","2012-11-16 07:40:56"
https://api.github.com/repos/krasnoukhov/theoldreader-i18n,theoldreader-i18n,22,71,"Localizations for The Old Reader","2013-01-15 13:36:34"
https://api.github.com/repos/VincentDubois/Web1,Web1,10,28,"Projet Android S4 groupe Web1 : QCM multi-utilisateur","2013-01-24 02:00:41"
https://api.github.com/repos/BurgerZ/WeatherBZ,WeatherBZ,11,43,"Weather BZ Android application","2013-01-27 19:27:49"
https://api.github.com/repos/NourhanMohamed/Trial,Trial,15,20,,"2013-02-11 00:52:38"
https://api.github.com/repos/nrichand/BrownBagLunch,BrownBagLunch,10,83,,"2013-02-08 07:14:49"
https://api.github.com/repos/exesoft/JSerialize,JSerialize,12,60,"An University of Zielona Góra student's project about serialization to JSON format in Java language.","2013-02-28 12:27:46"
https://api.github.com/repos/aismail/vmgui,vmgui,11,57,"vmchecker GUI","2013-03-08 01:52:15"
https://api.github.com/repos/nitinzd/brails,brails,12,33,,"2013-03-18 04:01:31"
https://api.github.com/repos/cgcostume/cgsee,cgsee,15,29,"viewer/explorer for compute graphics related data, as deep exploration (product development discontinued) replacement.","2013-03-19 05:23:24"
https://api.github.com/repos/Tadimsky/vooga,vooga,11,86,"Duke University, CompSci 308, Spring 2013, Final Class Project","2013-04-07 10:27:39"
https://api.github.com/repos/bzg/isepscripts,isepscripts,19,57,"Example scripts from ISEP students","2013-04-17 02:55:44"
https://api.github.com/repos/codalab/codalab,codalab,11,24,"Source repository for the CodaLab project","2013-06-07 09:23:37"
https://api.github.com/repos/jbantug/meteorERP,meteorERP,14,40,"ERP that is implemented using meteor","2013-07-10 23:06:06"
https://api.github.com/repos/it4korea/dev.study,dev.study,44,65,dev.study,"2013-07-23 06:14:18"
https://api.github.com/repos/KaMaria/RailsGirlsApp,RailsGirlsApp,10,21,,"2013-07-23 08:56:12"
https://api.github.com/repos/Pavling/open-data-certificate,open-data-certificate,15,21,"The ODI's Open Data Certificate","2013-08-14 10:42:58"
https://api.github.com/repos/jbantug/anytv-sf2,anytv-sf2,15,39,"symfony2 implementation of any.tv + dashboard","2013-08-22 03:08:25"
https://api.github.com/repos/githubteacher/pl-sample,pl-sample,30,34,,"2013-08-28 06:16:38"
https://api.github.com/repos/thebravoman/software_engineering_2013,software_engineering_2013,55,38,"Repository for the Software Engineering class in 2013-2013 in Elsys","2013-08-29 01:07:01"
https://api.github.com/repos/ychubachi/ccsd_2013,ccsd_2013,14,21,,"2013-10-03 22:56:53"
